ticker,title,url,time_published,summary,banner_image,source,source_domain,topic1,topic1_relevance_score,topic2,topic2_relevance_score,topic3,topic3_relevance_score,overall_sentiment_score,overall_sentiment_label
JNJ,"Invest $5,000 In These 2 Top Dividend Stocks Before the End of the Bear Market",https://www.fool.com/investing/2022/12/27/invest-5000-in-these-2-top-dividend-stocks-before/,20221227T144500,Now's the time to pick up a couple of strong earners for your portfolio.,https://g.foolcdn.com/image/?url=https%3A%2F%2Fg.foolcdn.com%2Feditorial%2Fimages%2F714153%2Fretiree-13.jpg&op=resize&h=340,Motley Fool,www.fool.com,Life Sciences,0.5,Retail & Wholesale,0.5,Financial Markets,0.365926,0.297069,Somewhat-Bullish
JNJ,"Zacks Industry Outlook Highlights Johnson & Johnson, Novo Nordisk, Merck and AstraZeneca",https://www.zacks.com/stock/news/2028952/zacks-industry-outlook-highlights-johnson-johnson-novo-nordisk-merck-and-astrazeneca,20221215T100000,"Johnson & Johnson, Novo Nordisk, Merck and AstraZeneca have been highlighted in this Industry Outlook article.",https://staticx-tuner.zacks.com/images/articles/main/e5/1416.jpg,Zacks Commentary,www.zacks.com,Economy - Monetary,0.310843,Life Sciences,0.5,Financial Markets,0.998962,0.228777,Somewhat-Bullish
JNJ,4 Large Drug Stocks to Watch in a Booming Industry,https://www.zacks.com/commentary/2028536/4-large-drug-stocks-to-watch-in-a-booming-industry,20221214T133400,"Drug/biotech companies are likely to see significant advances in innovation in 2023. In the Large-Cap Pharmaceuticals industry, Johnson & Johnson (JNJ), Novo Nordisk (NVO), Merck (MRK) and AstraZeneca (AZN) are worth retaining in your portfolio.",https://staticx-tuner.zacks.com/images/articles/main/66/1019.jpg,Zacks Commentary,www.zacks.com,Economy - Monetary,0.310843,Life Sciences,0.5,Financial Markets,0.986714,0.228996,Somewhat-Bullish
JNJ,Pensa Launches Retail Shelf Facings Optimization Solution,https://www.benzinga.com/pressreleases/22/12/g30202721/pensa-launches-retail-shelf-facings-optimization-solution,20221227T140400,"AUSTIN, Texas, Dec. 27, 2022 ( GLOBE NEWSWIRE ) -- Pensa Systems, a leading innovator in automated retail shelf intelligence, today announced the launch of its facings optimization solution that will help Consumer Packaged Goods ( CPG ) brands grow revenue through improved retail shelf facings ...",,Benzinga,www.benzinga.com,Life Sciences,0.5,Financial Markets,0.108179,Manufacturing,0.5,0.276645,Somewhat-Bullish
JNJ,Amgen Stock: How Has The Acquisition News Moved AMGN Shares Since The Announcement?,https://www.forbes.com/sites/qai/2022/12/21/amgen-stock-how-has-the-acquisition-news-moved-amgn-shares-since-the-announcement/,20221221T143302,Amgen announced that it is buying Horizon Therapeutics for more than $26 billion. Here is what the deal means for Amgen's business moving forward and for investors.,"https://imageio.forbes.com/specials-images/imageserve/63a317dbef6b8735909a8a53/0x0.jpg?format=jpg&crop=4682,2632,x0,y0,safe&width=1200",Forbes,www.forbes.com,Life Sciences,1,Financial Markets,0.459462,Earnings,0.684621,0.157512,Somewhat-Bullish
JNJ,Want to Invest Like Warren Buffett? Buy These 2 Top Stocks and Hold Them Forever,https://www.fool.com/investing/2022/12/29/want-to-invest-like-warren-buffett-buy-these-2-top/,20221229T133000,Both companies rate a thumbs-up from the legendary investor.,https://g.foolcdn.com/image/?url=https%3A%2F%2Fg.foolcdn.com%2Feditorial%2Fimages%2F714172%2Fsocial-security-10.jpg&op=resize&h=340,Motley Fool,www.fool.com,Life Sciences,0.5,Financial Markets,0.796627,Earnings,0.614606,0.274592,Somewhat-Bullish
JNJ,Indian pharma sector set for 'volume to value leadership' journey in 2023 | The Financial Express,https://www.financialexpress.com/healthcare/pharma-healthcare/indian-pharma-sector-set-for-volume-to-value-leadership-journey-in-2023/2921605/,20221221T070410,Indian pharma sector set for 'volume to value leadership' journey in 2023 The Financial Express ...,https://www.financialexpress.com/wp-content/uploads/2022/12/indian-pharma-sector.jpg,The Financial Express,www.financialexpress.com,Economy - Monetary,0.310843,Life Sciences,0.5,Financial Markets,0.108179,0.256482,Somewhat-Bullish
JNJ,Indian pharma sector set for 'volume to value leadership' journey in 2023,https://www.business-standard.com/article/companies/indian-pharma-sector-set-for-volume-to-value-leadership-journey-in-2023-122122100327_1.html,20221221T061800,Reinvent and innovate will be the key mantra for the Indian pharma industry in the New Year as the 'pharmacy of the world' looks to move from volume to value leadership ...,"https://bsmedia.business-standard.com/_media/bs/img/article/2022-11/25/full/1669400288-0753.jpg?im=Resize,width=640",Business Standard,www.business-standard.com,Economy - Monetary,0.310843,Life Sciences,0.5,Financial Markets,0.108179,0.254169,Somewhat-Bullish
JNJ,Should Invesco Dividend Achievers ETF  ( PFM )  Be on Your Investing Radar?,https://www.zacks.com/stock/news/2030359/should-invesco-dividend-achievers-etf-pfm-be-on-your-investing-radar,20221220T112007,Style Box ETF report for ...,https://staticx-tuner.zacks.com/images/default_article_images/default303.jpg,Zacks Commentary,www.zacks.com,Life Sciences,0.333333,Financial Markets,1,Earnings,0.451494,0.229126,Somewhat-Bullish
JNJ,Should SPDR Portfolio S&P 500 Value ETF  ( SPYV )  Be on Your Investing Radar?,https://www.zacks.com/stock/news/2032218/should-spdr-portfolio-sp-500-value-etf-spyv-be-on-your-investing-radar,20221226T112006,Style Box ETF report for ...,https://staticx-tuner.zacks.com/images/default_article_images/default143.jpg,Zacks Commentary,www.zacks.com,Life Sciences,0.333333,Financial Markets,1,Earnings,0.451494,0.247721,Somewhat-Bullish
JNJ,Best Monthly Dividend Stocks For Your 2023 Portfolio,https://www.forbes.com/sites/qai/2022/12/30/best-monthly-dividend-stocks-for-your-2023-portfolio/,20221230T162100,Building a monthly dividend portfolio is a great way to increase returns. Here is how to go about building your own dividend investment strategy and some top paying dividend stocks to get you started.,https://imageio.forbes.com/specials-images/imageserve/63ae6d452b31b97753458b60/0x0.jpg?format=jpg&width=1200,Forbes,www.forbes.com,Life Sciences,0.2,Energy & Transportation,0.2,Technology,0.2,0.19235,Somewhat-Bullish
JNJ,"Got $10,000? Here's How Much You Can Earn In Dividends -- Without Putting Your Portfolio at Risk",https://www.fool.com/investing/2022/12/22/got-10000-heres-how-much-you-can-earn-in-dividends/,20221222T141500,"When it comes to dividends, it's important to consider the safety of a company's payouts.",https://media.ycharts.com/charts/b241ea61ddab49cf42bbbfa7bc6e0586.png,Motley Fool,www.fool.com,Economy - Monetary,0.158519,Life Sciences,0.5,Financial Markets,1,0.182574,Somewhat-Bullish
JNJ,2 Blue Chip Stocks to Buy No Matter What Happens in 2023,https://www.fool.com/investing/2022/12/29/2-blue-chip-stocks-to-buy-no-matter-what-happens/,20221229T134500,These stocks won't crumble under the pressure of an economic recession if there is one next year.,https://g.foolcdn.com/image/?url=https%3A%2F%2Fg.foolcdn.com%2Feditorial%2Fimages%2F714304%2Fascending-bar-chart-line-invest-financial-newspaper-stock-market-quote-rally-bull-getty.jpg&op=resize&h=340,Motley Fool,www.fool.com,Life Sciences,0.5,Financial Markets,0.360215,Earnings,0.214378,0.085133,Neutral
JNJ,5 Phenomenal Stocks in Warren Buffett's Secret Portfolio That Are Screaming Buys in 2023,https://www.fool.com/investing/2022/12/16/5-stocks-warren-buffett-secret-portfolio-buy-2023/,20221216T100600,The Oracle of Omaha's $5.9 billion hidden portfolio is home to five amazing companies that are ripe for the picking.,https://g.foolcdn.com/image/?url=https%3A%2F%2Fg.foolcdn.com%2Feditorial%2Fimages%2F712646%2Fwarren-buffett-berkshire-hathaway-brka-brkb-motley-fool.jpg&op=resize&w=700,Motley Fool,www.fool.com,Economy - Monetary,0.769861,Life Sciences,0.5,Financial Markets,0.990999,0.28977,Somewhat-Bullish
JNJ,"Barron's Top Weekend Stock Picks: Costco, Johnson & Johnson, And How Tesla Could Become A Value Stock - ConocoPhillips  ( NYSE:COP ) ",https://www.benzinga.com/news/large-cap/22/12/30194895/barrons-top-weekend-stock-picks-costco-johnson-johnson-and-how-tesla-could-become-a-value-stock,20221224T171757,"Benzinga reviews this weekend's top stories covered by Barron's, here are the articles investors need to read. ""Robots Are Replacing Workers Lost in the Pandemic. They're Here to Stay,"" by Daren Fonda, explains how labor shortages and rising wage costs are helping spur a new generation of robots ...",https://cdn.benzinga.com/files/images/story/2022/12/24/business_newspaper3.jpg?width=1200&height=800&fit=crop,Benzinga,www.benzinga.com,Life Sciences,0.2,Energy & Transportation,0.2,Finance,0.2,0.282178,Somewhat-Bullish
JNJ,3 Passive Income Bargains to Buy Now for 2023,https://www.fool.com/investing/2022/12/17/3-passive-income-bargains-to-buy-now-for-2023/,20221217T134100,"These dividend stocks trade at lower valuations, which has them offering higher yields.",https://g.foolcdn.com/image/?url=https%3A%2F%2Fg.foolcdn.com%2Feditorial%2Fimages%2F712982%2Fet-valuation.JPG&op=resize&w=700,Motley Fool,www.fool.com,Economy - Monetary,0.310843,Life Sciences,0.333333,Financial Markets,0.692272,0.133179,Neutral
JNJ,FMCG market to grow by 2.52% Y-O-Y from 2021 to 2022: Growing preference for e-commerce online distribution will drive growth - Technavio,https://www.prnewswire.com/news-releases/fmcg-market-to-grow-by-2-52-y-o-y-from-2021-to-2022-growing-preference-for-e-commerce-online-distribution-will-drive-growth---technavio-301702983.html,20221215T235500,FMCG market to grow by 2.52% Y-O-Y from 2021 to 2022: Growing ... PR ...,https://mma.prnewswire.com/media/1968611/Technavio_Latest_Market_Research_Global_FMCG_Market.jpg?w=500,PR Newswire,www.prnewswire.com,Earnings,0.158519,Life Sciences,0.5,Manufacturing,0.5,0.228762,Somewhat-Bullish
JNJ,First aid kit market to grow by 3.92% Y-O-Y from 2022 to 2023: Demand from the sports industry will drive growth -Technavio,https://www.prnewswire.com/news-releases/first-aid-kit-market-to-grow-by-3-92-y-o-y-from-2022-to-2023-demand-from-the-sports-industry-will-drive-growth--technavio-301704344.html,20221216T193000,First aid kit market to grow by 3.92% Y-O-Y from 2022 to 2023 ... PR ...,https://mma.prnewswire.com/media/1969511/Technavio___Global_First_Aid_Kit_Market_2023_2027___Infographic.jpg?w=500,PR Newswire,www.prnewswire.com,Earnings,0.158519,Life Sciences,0.5,Manufacturing,0.5,0.226119,Somewhat-Bullish
JNJ,"Pharmaceutical Marketing Market Research Report by Type, Business Model, Region - Global Forecast to 2027 - Cumulative Impact of COVID-19",https://www.prnewswire.com/news-releases/pharmaceutical-marketing-market-research-report-by-type-business-model-region---global-forecast-to-2027---cumulative-impact-of-covid-19-301704473.html,20221216T151000,Pharmaceutical Marketing Market Research Report by Type ... PR ...,,PR Newswire,www.prnewswire.com,Earnings,0.108179,Life Sciences,1,Financial Markets,0.108179,0.255975,Somewhat-Bullish
JNJ,Wound Care Market will grow to USD 27.37 billion by 2029 : GreyViews,https://www.benzinga.com/pressreleases/22/12/g30163587/wound-care-market-will-grow-to-usd-27-37-billion-by-2029-greyviews,20221221T170000,"Pune India, Dec. 21, 2022 ( GLOBE NEWSWIRE ) -- The market has been studied for the below mentioned-segmentation and regional analysis for North America, Europe, Asia, South America, and Middle East and Africa.",,Benzinga,www.benzinga.com,Earnings,0.108179,Life Sciences,1,,,0.019477,Neutral
JNJ,"CIO Leadership: HMG Strategy, the World's #1 Executive Leadership Network, Looks Ahead to its 16th Year of Dazzling Growth, Unique Global Advisory Services, and Community Gratitude",https://www.benzinga.com/pressreleases/22/12/g30240963/cio-leadership-hmg-strategy-the-worlds-1-executive-leadership-network-looks-ahead-to-its-16th-year,20221230T201758,"WESTPORT, Conn., Dec. 30, 2022 ( GLOBE NEWSWIRE ) -- HMG Strategy, the World's #1 digital platform for connecting technology executives to reimagine the enterprise and reshape the business world, is excitedly looking ahead to its 16th consecutive year of growth and success, fueled by its ...",,Benzinga,www.benzinga.com,Life Sciences,0.142857,Energy & Transportation,0.142857,Technology,0.142857,0.102494,Neutral
JPM,JPMorgan Chase & Co.  ( JPM )  Gains As Market Dips: What You Should Know,https://www.zacks.com/stock/news/2033201/jpmorgan-chase-co-jpm-gains-as-market-dips-what-you-should-know,20221228T224520,"JPMorgan Chase & Co. (JPM) closed at $132.46 in the latest trading session, marking a +0.55% move from the prior day.",https://staticx-tuner.zacks.com/images/default_article_images/default136.jpg,Zacks Commentary,www.zacks.com,Earnings,0.961735,Finance,1,Financial Markets,0.214378,0.089582,Neutral
JPM,Better Buy: Microsoft vs. Apple,https://www.fool.com/investing/2022/12/29/better-buy-microsoft-vs-apple/,20221229T140000,"Despite a stock market sell-off, Mircosoft and Apple make compelling buys for the long term.",https://g.foolcdn.com/image/?url=https%3A%2F%2Fg.foolcdn.com%2Feditorial%2Fimages%2F714304%2Fascending-bar-chart-line-invest-financial-newspaper-stock-market-quote-rally-bull-getty.jpg&op=resize&h=340,Motley Fool,www.fool.com,Financial Markets,0.999365,Earnings,0.992549,Technology,0.5,0.247204,Somewhat-Bullish
JPM,5 Winning Medical Product Stocks That Still Have Room to Run,https://www.zacks.com/stock/news/2032522/5-winning-medical-product-stocks-that-still-have-room-to-run,20221227T140400,"Despite ongoing macro challenges, medical product stocks like Cardinal Health (CAH), TransMedics Group (TMDX), Olink Holding (OLK), Silk Road Medical (SILK) and Neuronetics (STIM) are likely to gain from strong fundamentals.",https://staticx-tuner.zacks.com/images/default_article_images/default135.jpg,Zacks Commentary,www.zacks.com,Life Sciences,0.25,Technology,0.25,Finance,0.25,0.09693,Neutral
JPM,2 Investing Lessons I Learned From the Stock Market in 2022,https://www.fool.com/investing/2022/12/26/2-investing-lessons-learned-from-the-stock-market/,20221226T111400,Bear markets bring plenty of teachable moments.,https://g.foolcdn.com/image/?url=https%3A%2F%2Fg.foolcdn.com%2Feditorial%2Fimages%2F714256%2Finvesting-screen-analysis-investor-growth-stocks.jpg&op=resize&w=700,Motley Fool,www.fool.com,Life Sciences,0.25,Retail & Wholesale,0.25,Financial Markets,0.744043,0.043988,Neutral
JPM,VIPS: 1 China Stock to Buy When Others Are Fearful,https://stocknews.com/news/vips-tedu-caas-1-china-stock-to-buy-when-others-are-fearful/,20221227T130359,"According to data released by the National Bureau of Statistics ( NBS ) , Chinese industrial profits fell 3.6% in January-November from a year earlier to $1.11 trillion due to restricted factory activity and supply chain disruptions. The country's strict COVID policy has impacted production.",https://stocknews.com/wp-content/uploads/2021/02/pdd-jd-bili-zto-scaled.jpg,Stocknews.com,stocknews.com,Retail & Wholesale,0.333333,Financial Markets,0.503496,Manufacturing,0.333333,0.160407,Somewhat-Bullish
JPM,Is It Time To Buy Exxon Stock On Forecasts For 2023 Earnings And Outlook For The Oil Industry?,https://www.investors.com/research/is-it-time-to-buy-exxon-stock-on-forecasts-for-2023-earnings-and-outlook-for-the-oil-industry/,20221230T193000,Is It Time To Buy Exxon Stock On Forecasts For 2023 Earnings And ... Investor's Business Daily ...,https://www.investors.com/wp-content/uploads/2017/10/stock-Exxon-02-shutter.jpg,Investors Business Daily,www.investors.com,Financial Markets,1,Earnings,0.998645,Mergers & Acquisitions,0.310843,0.15576,Somewhat-Bullish
JPM,How to Find 'Strong Buy' Stocks Near their Highs for 2023,https://www.zacks.com/commentary/2033181/how-to-find-strong-buy-stocks-near-their-highs-for-2023,20221228T204500,Let's explore a Zacks screen that helps investors find 'Strong Buy' stocks trading near their highs as we head into 2023...,https://staticx-tuner.zacks.com/images/articles/main/87/33901.jpg,Zacks Commentary,www.zacks.com,Economy - Monetary,0.451494,Retail & Wholesale,0.333333,Financial Markets,0.999922,0.119639,Neutral
