,tweet_id,user_id,description,location,following,followers,totaltweets,retweetcount,hashtags,text,score,compound,sentiment
225,421,502,"Conservative, Saved by Gods Grace, Proud Mom, USN Veteran, OR RN, Steeler Fan, Tap Dancer, Animal Lover, DAR, Pro Gun, Pro life
#MAGA#ProudDeplorable","Morgantown, WV",2311,2455,139548,1,[],  Major layoffs are occurring simultaneously,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
226,423,502,"Conservative, Saved by Gods Grace, Proud Mom, USN Veteran, OR RN, Steeler Fan, Tap Dancer, Animal Lover, DAR, Pro Gun, Pro life
#MAGA#ProudDeplorable","Morgantown, WV",2311,2455,139548,3,[],  Businesses nationwide are seeing the real trends which are sharply downward Mass layoffs right now are in anticipation of a crashed economy soon Joes lies about the economy are not reality,"{'neg': 0.087, 'neu': 0.87, 'pos': 0.043, 'compound': -0.34}",-0.34,NEGATIVE
227,424,504,"29+ yr Talent Acquisition PRO & career coach. I improve hiring, retention, getting hired/promoted. Lucky dad & husband, constant learner. Every day is a GIFT!","Chicago, IL",2019,958,26695,0,[],The Conference Board measures likelihood of layoffs Information services transportation and warehousing top list ,"{'neg': 0.0, 'neu': 0.878, 'pos': 0.122, 'compound': 0.2023}",0.2023,POSITIVE
228,426,506,"Beatifull live... So, enjoy it...",di hatimu,271,115,52899,1,[],Weve been hearing about several people at EY who were unexpectedly put on PIPs and let go despite high performance leading up to it A pattern Were not sure yet If this happened to you let us knowEY has been accused of secret layoffs before ,"{'neg': 0.09, 'neu': 0.91, 'pos': 0.0, 'compound': -0.4874}",-0.4874,NEGATIVE
229,428,508,I'm a gamer and I'm into massive multi-player online role playing games. Model S Plaid & Model Y Performance owner. Family owned Coffee Business since 1979.,"Santa Cruz, CA",142,3683,5442,0,[],   Why LABay Area Because of the all the tech layoffs currently happening Expect even more to come too ChatGPT amp AI is going to cause lots of those individuals to lose their job,"{'neg': 0.078, 'neu': 0.922, 'pos': 0.0, 'compound': -0.4019}",-0.4019,NEGATIVE
230,429,509,"submariner,husband,father,grandfather, semi nice guy","Maine, USA",69,13,395,0,[], False most of those jobs are people returning from covid shutdown and layoffs are happening now,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
231,431,511,"A right-leaning, libertarian news blog sharing info. on news and current events which impact our society and political discourse........

Ad rem publicam.",Texas,2971,4960,16542,4,[],What Happens When You Raise Minimum WageBada Ba Ba Bah Lay Offs Not Lovin It,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
232,437,517,,"South Salt Lake, UT",150,54,3085,0,[], Joe Biden has caused McDonalds to have layoffs in America Just let that sink in when you think hes doing an ok job,"{'neg': 0.0, 'neu': 0.909, 'pos': 0.091, 'compound': 0.296}",0.296,POSITIVE
233,442,522,future blessing is contingent on present obedience; do not let the world teach you theology,"chicago, illinois",97,39,997,7,"['McDonald', 'layoffs', 'Job']",McDonalds restructuring this weekHundreds of layoffs amp reductions in staff packagesJob cuts and changes have affected employees in the US amp abroadAt Chicago HQ amp in its field officesAcross departments incl marketing and operationsMCD,"{'neg': 0.106, 'neu': 0.894, 'pos': 0.0, 'compound': -0.4215}",-0.4215,NEGATIVE
234,450,530,__ � I do a lot of things ____ � Opinions are mine � @netchurchonline __ #NETchurchFam _____ � #CltrChgr _,District of Columbia Adjacent,1353,1064,114190,0,[],Ive been on the receiving and the delivery end of both inperson and virtual layoff notices In my personal experience inperson layoffs are more degrading,"{'neg': 0.146, 'neu': 0.854, 'pos': 0.0, 'compound': -0.624}",-0.624,NEGATIVE
235,453,533,"This is the only life we have   It�s hard and unfair How you get back up matters Life is joyful and happy Love with all your heart. No Vax, GOP, DNC, Q, or NWO",On a horse with no name,1566,1382,2531,0,[], No you havent Since you erased Trumps recovery businesses going brokewoke Massive layoffs are coming No one can afford your inflation,"{'neg': 0.188, 'neu': 0.812, 'pos': 0.0, 'compound': -0.5267}",-0.5267,NEGATIVE
236,456,536,Follow https://t.co/zos7M1ORPW,Worldwide,4437,2618,1097,0,['breaking'],Not Lovin It McDonalds Slashes Pay Closes Offices Layoffs Workers  breaking ,"{'neg': 0.262, 'neu': 0.738, 'pos': 0.0, 'compound': -0.296}",-0.296,NEGATIVE
237,458,530,__ � I do a lot of things ____ � Opinions are mine � @netchurchonline __ #NETchurchFam _____ � #CltrChgr _,District of Columbia Adjacent,1353,1064,114190,0,[],The reality is that layoffs suck either way and are rarely actually necessary Layoffs are a cost saving measure intended to protect the investment and profits of people who didnt do any of the work ,"{'neg': 0.074, 'neu': 0.787, 'pos': 0.14, 'compound': 0.3818}",0.3818,POSITIVE
238,460,539,Voici un compte sp�cialis� en nouvelles sur le monde de la radio et la musique. News about radio & music.,"Qu�bec,Qu�bec",1255,1280,273337,0,[],ABC News Layoffs Executive Team Cut Following Disney Restructure  Variety ,"{'neg': 0.189, 'neu': 0.811, 'pos': 0.0, 'compound': -0.2732}",-0.2732,NEGATIVE
239,462,541,"God, Family, Country,
RN #ProudDeplorable #AmericaFirst____________ #ProLife, #2A #TruthMatters #LetsGoBrandon, ULTRA MAGA__ #vaccineinjured #abolishtheFBI",Need to know basis-You don't,4402,4336,89676,2,[],WOW  MCDONALDS EMPLOYEES BRACE FOR MASSIVE LAYOFFS  THANKS JOE BIDEN,"{'neg': 0.0, 'neu': 0.544, 'pos': 0.456, 'compound': 0.7717}",0.7717,POSITIVE
240,465,544,investor @compoundVC | your favorite alts favorite alt | write stuff https://t.co/MHreWu6AV9 | Mark 8:36,,759,2993,5632,0,[], i like the high frequency credit card data when that rolls think its a decent telli subscribe to the consumer was in such good shape leading into this thesisunemployment still crazy low should pick up amp the twittersphere often overindexes on tech jobslayoffs,"{'neg': 0.093, 'neu': 0.742, 'pos': 0.165, 'compound': 0.5423}",0.5423,POSITIVE
241,468,547,,Cancun,124,170,8758,0,[], Few new jobs 236000 seems high Layoffs are high,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
242,470,549,Political activist. LGBT. Progressive voter. He / him. U of Chicago MBA. AOC or Bowman 2024. Senator Lee 2022. ________ #MedicareForAll #GreenNewDeal #BLM,,4091,4004,68159,0,[], Intel did layoffs  And a 6B dividend with our money  The CHIPs act was a huge giveaway that went to shareholdersWe need to have far more strings and contingencies on any future subsidiesOr add means testing like we do for social programs,"{'neg': 0.0, 'neu': 0.888, 'pos': 0.112, 'compound': 0.5859}",0.5859,POSITIVE
243,473,552,alem,,159,23,241500,1,"['layoffs', 'economy']",Many industries in the world have seen massive layoffs this year Learn more layoffs economy  ,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
244,474,553,"Veteran, Industrial Engineer, Inns/Restaurants. Pass A Grille.  Share News Markets,  Knowledge!  Learn something new everyday!!! https://t.co/p9dvJjwXvs�",,147,614,461387,0,[],Not Lovin It McDonalds Slashes Pay Closes Offices Layoffs Workers    ,"{'neg': 0.286, 'neu': 0.714, 'pos': 0.0, 'compound': -0.296}",-0.296,NEGATIVE
245,475,554,,"Anywhere, Nowhere",5009,766,61102,18,[],To my mind this would help explain why inflation really started gathering steam well before the unemployment rate fell to preCovid levels and should also open up the possibility that inflation could fall significantly without seeing mass layoffs ,"{'neg': 0.068, 'neu': 0.82, 'pos': 0.112, 'compound': 0.2263}",0.2263,POSITIVE
246,476,555,Speaker | Founder |De-Fi & Fintech Consultant | Runner #Fintech #Metaverse #Blockchain #Web3 #InsurTech #NFT #Crypto #Banking #Inclusion #CX #ESG #DeFi,"Charlotte, NC",2136,1656,30995,2,"['CEOs', 'layoffs', 'ChatGPT']",__ What CEOs talked about in Q12023 Economic uncertainty layoffs and the rise of ChatGPT TY       ,"{'neg': 0.122, 'neu': 0.709, 'pos': 0.169, 'compound': 0.2342}",0.2342,POSITIVE
247,478,557,Made by traders for traders,Estonia,91,1076,821497,0,[], Not Lovin It McDonalds Slashes Pay Closes Offices Layoffs Workers,"{'neg': 0.286, 'neu': 0.714, 'pos': 0.0, 'compound': -0.296}",-0.296,NEGATIVE
248,485,564,News and more  / Medien Radar,deutscher Sprachraum,164,475,249816,0,"['layoffs', 'fire']",Welcome to the era of remote layoffs where bosses would rather fire you from your living room than inperson ,"{'neg': 0.107, 'neu': 0.759, 'pos': 0.134, 'compound': 0.1531}",0.1531,POSITIVE
249,486,565,Singer/Songwriter/Producer/Photographer/Artist from NYC. World Traveler.     :)   https://t.co/TwbAKhwENW https://t.co/o5kvmujULj,New York,34803,36750,225790,0,[],Google News  ,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
250,487,566,"Linked to WCPDCD,(EU) Climate (Pact) Ambassador (volunteer)
RT is not endorsement
Fundamental Rights Postversa
Whatsapp +32499357495 
denktankcarmenta@gmail.com","Diksmuide, Belgi�",34481,31263,2235307,0,[],Andy Vermaut sharesWhy massive layoffs happened around the world this year  Thank you ,"{'neg': 0.0, 'neu': 0.828, 'pos': 0.172, 'compound': 0.3612}",0.3612,POSITIVE
251,488,567,"Eat. Drink.
Game. Repeat.
____________",Sunniest window sill in Sydney,1422,1163,70942,6,[],So far this year tech companies have laid off roughly 170000 people around the world But the tech industry is not the only industry facing massive job cuts layoffs economy cgtnamerica ,"{'neg': 0.085, 'neu': 0.915, 'pos': 0.0, 'compound': -0.4215}",-0.4215,NEGATIVE
252,491,570,"Soy cuerdo y a veces loco, y amo as� la vida y tomo de todo un poco. Me gustan las mujeres, me gusta el vino, y si tengo que olvidarlas, bebo y olvido.",,2554,1236,550508,0,[],Not Lovin It McDonalds Slashes Pay Closes Offices Layoffs Workers  via  ,"{'neg': 0.262, 'neu': 0.738, 'pos': 0.0, 'compound': -0.296}",-0.296,NEGATIVE
253,493,572,Real-time #zerohedge update from https://t.co/sol0f4jmin,,1,1831,43397,0,['zerohedge'],Not Lovin It McDonalds Slashes Pay Closes Offices Layoffs Workers  zerohedge,"{'neg': 0.262, 'neu': 0.738, 'pos': 0.0, 'compound': -0.296}",-0.296,NEGATIVE
254,494,573,Client Relations Director @StructureRes Co-Founder @Edge_IR #CloudComputing #Cloud #Edge #EdgeComputing #DataCenter #IoT #5G #AI #IIoT,"Miami, FL",893,1640,129773,0,[],Data Center News Roundup DCW Keynotes Vodafone Layoffs  Data Center Knowledge ,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
255,497,576,,"Medell�n, Colombia",1657,114,6486,1,[],   Good time to remindThe often criticized Nike equipment division had worked their asses off to eventually become truly world class right around 2016W Tiger on the shelf amp Brooks yet to win majors JDays contract BROKE the back of Nike Golf Massive layoffs followed 12,"{'neg': 0.108, 'neu': 0.719, 'pos': 0.173, 'compound': 0.5525}",0.5525,POSITIVE
256,505,584,Curioso de c�mo el Universo y el Ser Humano funcionan. Once my ignorance was bliss; freedom is just a mindset. Like a feline trapped in a canine world. #Monero,M�xico,1000,133,578,0,[],  OMFG genius You just found the solution same workforce but now finishing their turns in less than _ the time of course with supply already exceeding demand in most products and services Ehjjm And ignoring all the layoffs still to come Its either that or UBI Maybe ,"{'neg': 0.106, 'neu': 0.861, 'pos': 0.033, 'compound': -0.5647}",-0.5647,NEGATIVE
257,508,587,,"Fort Lauderdale, FL",38,2,154,0,[], Interesting since so many people are out of work looking for jobs especially because if the massive layoffs   These numbers are skewed  Is this only the ones collecting unemployment then once that is over  claims that as a victory even wo a job,"{'neg': 0.065, 'neu': 0.874, 'pos': 0.061, 'compound': -0.0516}",-0.0516,NEGATIVE
258,514,593,"Special Educator, Psychometrist, Unionist, Journalist, Broadcaster #BLM #FreeTibet Descendant of Founders of Cambridge, Nantucket, Hartford, Hampton & Dover, NH","North Shore, Boston ",4938,3401,208441,0,['mcdonalds'],Staff members will be notified of layoffs virtually The Wall Street Journal reportedWe want to ensure the comfort and confidentiality of our people during the notification period McDonalds continuedSure They want to phone it in mcdonalds  ,"{'neg': 0.0, 'neu': 0.806, 'pos': 0.194, 'compound': 0.6908}",0.6908,POSITIVE
259,517,596,rr,,156,16,6,1,[],Layoffs Layoffs LayoffsNo other word scares talents more than layoffs but unfortunately its inescapableThis week their were a lot of layoffs from Microsoft in Kenya to 54gene and many others and this thus brings about growing concerns of a new wave of talent  ,"{'neg': 0.099, 'neu': 0.742, 'pos': 0.16, 'compound': 0.4497}",0.4497,POSITIVE
260,518,597,"started with nothing, have most of it left. Retired. Love turning over rocks & investigating. Pretty good at it. living my life.",,1988,1239,18088,1,[], I guess youre overlooking the massive layoffs that have began since youre presidency,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
261,519,598,Eagles/Sixers/Philly/True Crime/General Hospital/Proud Grandmom,Philly,1367,427,24142,1,[],A Levittown company is closing while a Warminster school district is bolstering security ,"{'neg': 0.0, 'neu': 0.806, 'pos': 0.194, 'compound': 0.34}",0.34,POSITIVE
262,526,605,conservative libertarian values. Yankees.  Notre Dame.,,393,176,81,0,[],I guess paying a french fry cook 15 an hour isnt a sustainable business modelMcDonalds cuts pay packages closes offices alongside layoffs across chain,"{'neg': 0.159, 'neu': 0.841, 'pos': 0.0, 'compound': -0.3818}",-0.3818,NEGATIVE
263,530,609,MPA California State University Stanislaus,"Yuba City, CA",1612,154,10453,0,[], One thing for sure Tank is ducking no one Tank is consistently fighting throughout the year and does not take year layoffs like many others do If Tank beats Ryan Garcia Devin Haney Shakur Stevenson Loma Teofimo Lopez he would go down as an epic true Undisputed Champion,"{'neg': 0.081, 'neu': 0.722, 'pos': 0.198, 'compound': 0.7783}",0.7783,POSITIVE
264,538,617,"Head of Global Talent Acquisition at Tessian, Professional Resume Writer/Job Search Strategist, U.S. Marine Corps Veteran 1989-2001/SAG-AFTRA Member","Boston, Massachusetts",18240,16672,177490,1,"['Layoffs', 'Layoff']",Layoffs gtgt Watch for these indicators gt 13 Signs You May Be Facing a Layoff via     LaidOff,"{'neg': 0.0, 'neu': 0.877, 'pos': 0.123, 'compound': 0.2732}",0.2732,POSITIVE
265,539,618,Political news you can trust.  Download the free DML News App today.,,121,261,1097,0,[],REPO Facebook Layoffs Leave Business Customers Without Support,"{'neg': 0.366, 'neu': 0.634, 'pos': 0.0, 'compound': -0.3523}",-0.3523,NEGATIVE
266,542,621,"Believer in democracy, keeping students free from gun violence, equality under the law and living ones values.","Oakland, CA",882,1495,55921,7,[],The Golden Arches cut hundreds of jobs in various departments across the country while offering other workers reduced compensation,"{'neg': 0.104, 'neu': 0.896, 'pos': 0.0, 'compound': -0.2732}",-0.2732,NEGATIVE
267,545,624,"Blockchain/Cryptocurrency/Testnet/Airdrop

https://t.co/oLwlw5Dl0P

https://t.co/CNcIna1r0l",Earth,23,1503,82,0,[],Drugs Erratic Dismissals and Feuding FoundersThe Unraveling of Bitcoin Marketplace Paxful Summary Paxful a peertopeer bitcoin marketplace has faced a series of setbacks including accusations of facilitating drug trades internal power struggles and layoffs,"{'neg': 0.203, 'neu': 0.797, 'pos': 0.0, 'compound': -0.7506}",-0.7506,NEGATIVE
