user_id,description,location,following,followers,totaltweets,retweetcount,text,hashtags
527,Just stocks. That’s it. In fact my name is “Just Stocks”.,,1285,542,88789,153,"""Not Lovin' It"": McDonald's Slashes Pay Closes Offices, Layoffs Workers  https://t.co/1HuniCNDHF",[]
528,,,210,10,228,153,"""Not Lovin' It"": McDonald's Slashes Pay Closes Offices, Layoffs Workers  https://t.co/1HuniCNDHF",[]
529,,,1685,213,40872,171,"https://t.co/YwmbGs3ZR5 

Stop eating McDonalds. They tried hard to debunk this. IT IS TRUE. Notice the McDonalds layoffs? Oh much more to come. THEY ARE DEMONS.",[]
530,__ • I do a lot of things ____ • Opinions are mine • @netchurchonline __ #NETchurchFam _____ • #CltrChgr _,District of Columbia Adjacent,1353,1064,114190,0,"I’ve been on the receiving and the delivery end of both in-person and virtual layoff notices. In my personal experience, in-person layoffs are more degrading.",[]
531,,Australia,90,37,207,171,"https://t.co/YwmbGs3ZR5 

Stop eating McDonalds. They tried hard to debunk this. IT IS TRUE. Notice the McDonalds layoffs? Oh much more to come. THEY ARE DEMONS.",[]
532,To walk the narrow path.,,34,51,5861,547,"Not only layoffs, but also cutting pay for survivors.

Everything is fine ... __ __ __
Not a recession … __
Fed still raising rates ? https://t.co/Yd7ePEMy2k",[]
533,"This is the only life we have   It’s hard and unfair How you get back up matters Life is joyful and happy Love with all your heart. No Vax, GOP, DNC, Q, or NWO",On a horse with no name,1566,1382,2531,0,"@JoeBiden No you haven’t. Since you erased Trump’s recovery, businesses going broke/woke, Massive layoffs are coming. No one can afford your inflation",[]
534,"Proud Trumplican, deplorable, infidel.",valhalla,859,632,127092,547,"Not only layoffs, but also cutting pay for survivors.

Everything is fine ... __ __ __
Not a recession … __
Fed still raising rates ? https://t.co/Yd7ePEMy2k",[]
535,"Cat lover, Jesus Christ is King of Kings. 100% Republican and Patriot. #Trump2020 #MAGA","Georgia, USA",3269,2318,15648,171,"https://t.co/YwmbGs3ZR5 

Stop eating McDonalds. They tried hard to debunk this. IT IS TRUE. Notice the McDonalds layoffs? Oh much more to come. THEY ARE DEMONS.",[]
536,Follow https://t.co/zos7M1ORPW,Worldwide,4437,2618,1097,0,"""Not Lovin' It"": McDonald's Slashes Pay Closes Offices, Layoffs Workers https://t.co/H3wgFlJSWa #breaking https://t.co/w0AqZ0cMdi",['breaking']
537,MAGA Trump Supporter. America First . Can’t stand liberals,,253,172,11616,153,"""Not Lovin' It"": McDonald's Slashes Pay Closes Offices, Layoffs Workers  https://t.co/1HuniCNDHF",[]
530,__ • I do a lot of things ____ • Opinions are mine • @netchurchonline __ #NETchurchFam _____ • #CltrChgr _,District of Columbia Adjacent,1353,1064,114190,0,The reality is that layoffs suck either way and are rarely actually “necessary”. Layoffs are a cost saving measure intended to protect the investment and profits of people who didn’t do any of the work. https://t.co/PvnrxUKqwy,[]
538,,,738,146,10628,547,"Not only layoffs, but also cutting pay for survivors.

Everything is fine ... __ __ __
Not a recession … __
Fed still raising rates ? https://t.co/Yd7ePEMy2k",[]
539,Voici un compte spécialisé en nouvelles sur le monde de la radio et la musique. News about radio & music.,"Québec,Québec",1255,1280,273337,0,ABC News Layoffs: Executive Team Cut Following Disney Restructure - Variety https://t.co/nQF384pN5y,[]
540,"There IS an integer between two and four; but it is not three, and its true name and nature are not to be revealed..","Manhattan, NY",4960,462,9768,3,@FreightAlley Got a feeling freight waves will be running more stories about bankruptcies on the asset side and mass layoffs on the non asset side in the next 3-4 weeks,[]
541,"God, Family, Country,
RN #ProudDeplorable #AmericaFirst____________ #ProLife, #2A #TruthMatters #LetsGoBrandon, ULTRA MAGA__ #vaccineinjured #abolishtheFBI",Need to know basis-You don't,4402,4336,89676,2,WOW !!! MCDONALD'S EMPLOYEES BRACE FOR MASSIVE LAYOFFS .... THANKS JOE BIDEN,[]
542,"Freight-Affiliated Media. 

Founder/CEO of FreightWaves, American Shipper, and CEO of FLYING Magazine.","Chattanooga, TN",4409,47511,6602,3,@FreightAlley Got a feeling freight waves will be running more stories about bankruptcies on the asset side and mass layoffs on the non asset side in the next 3-4 weeks,[]
543,"USS Enterprise and USS Eisenhower , VA-34 Blue Blaster , Vet AO Squid,  Electrician , III percent,  Sigma Male,  Child of the Living God ,""Go Dawgs, Sic'em""",GA,612,211,7923,171,"https://t.co/YwmbGs3ZR5 

Stop eating McDonalds. They tried hard to debunk this. IT IS TRUE. Notice the McDonalds layoffs? Oh much more to come. THEY ARE DEMONS.",[]
544,investor @compoundVC | your favorite alts favorite alt | write stuff https://t.co/MHreWu6AV9 | Mark 8:36,,759,2993,5632,0,"@thoughtsAreMin1 i like the high frequency credit card data, when that rolls think it’s a decent tell

i subscribe to the “consumer was in such good shape leading into this” thesis…unemployment still crazy low (should pick up) &amp; the twittersphere often overindexes on tech jobs/layoffs",[]
545,,"Texas, USA",136,122,3294,11,"Layoffs this year are coming in record numbers. 

Some figures, per @Forbes:

270,400 - jobs cut so far
396% - increase compared to this time in '22

89,700 - jobs cut in March
319% - increase compared to March '22

38% - share of total cuts from the tech industry",[]
546,Software Eng. & ind. journalist covering all things tech and more.,,510,7558,94770,153,"""Not Lovin' It"": McDonald's Slashes Pay Closes Offices, Layoffs Workers  https://t.co/1HuniCNDHF",[]
547,,Cancun,124,170,8758,0,"@CNN Few new jobs. 236,000 seems high. Layoffs are high.",[]
548,"Super hero to restore America ____________#LGB locked out of last account Mr Terrific four time suspended patriot.I follow back all patriots.
no dm's",Oklahoma,7157,6726,3280,171,"https://t.co/YwmbGs3ZR5 

Stop eating McDonalds. They tried hard to debunk this. IT IS TRUE. Notice the McDonalds layoffs? Oh much more to come. THEY ARE DEMONS.",[]
549,Political activist. LGBT. Progressive voter. He / him. U of Chicago MBA. AOC or Bowman 2024. Senator Lee 2022. ________ #MedicareForAll #GreenNewDeal #BLM,,4091,4004,68159,0,"@RoKhanna Intel did layoffs.  And a $6B dividend with our money.  The CHIPs act was a huge giveaway that went to shareholders.

We need to have far more strings and contingencies on any future subsidies.

Or add means testing like we do for social programs.",[]
550,__,"Missouri, USA",3377,1705,415148,3,All of which brings up another point: people still eat at McDonalds? https://t.co/DEQjAE4Jt4,[]
551,#FBPE does not respond to PM s,,4202,4171,230800,171,"https://t.co/YwmbGs3ZR5 

Stop eating McDonalds. They tried hard to debunk this. IT IS TRUE. Notice the McDonalds layoffs? Oh much more to come. THEY ARE DEMONS.",[]
552,alem,,159,23,241500,1,Many industries in the world have seen massive layoffs this year. Learn more. #layoffs #economy https://t.co/4wemNkd4iB https://t.co/8vyjOVDpaH,"['layoffs', 'economy']"
553,"Veteran, Industrial Engineer, Inns/Restaurants. Pass A Grille.  Share News Markets,  Knowledge!  Learn something new everyday!!! https://t.co/p9dvJjwXvs…",,147,614,461387,0,"""Not Lovin' It"": McDonald's Slashes Pay Closes Offices, Layoffs Workers    https://t.co/PVFdA5KIBa",[]
554,,"Anywhere, Nowhere",5009,766,61102,18,"To my mind, this would help explain why inflation really started gathering steam well before the unemployment rate fell to pre-Covid levels, and should also open up the possibility that inflation could fall significantly without seeing mass layoffs. https://t.co/9F1n35WyQK",[]
555,Speaker | Founder |De-Fi & Fintech Consultant | Runner #Fintech #Metaverse #Blockchain #Web3 #InsurTech #NFT #Crypto #Banking #Inclusion #CX #ESG #DeFi,"Charlotte, NC",2136,1656,30995,2,"__ What #CEOs talked about in Q1/2023: Economic uncertainty, #layoffs, and the rise of #ChatGPT https://t.co/r8bpupAUEm
T/Y @mvollmer1

@SabineVdL @AkwyZ @sallyeaves @thomaspower @nafisalam @enricomolinari https://t.co/lYHBgutzj9","['CEOs', 'layoffs', 'ChatGPT']"
556,,,81,27,2091,171,"https://t.co/YwmbGs3ZR5 

Stop eating McDonalds. They tried hard to debunk this. IT IS TRUE. Notice the McDonalds layoffs? Oh much more to come. THEY ARE DEMONS.",[]
557,Made by traders for traders,Estonia,91,1076,821497,0,"https://t.co/iS01zdx86A ""Not Lovin' It"": McDonald's Slashes Pay Closes Offices, Layoffs Workers",[]
558,Meditar en espacios,"Alcalá de Henares, España",205,833,174736,153,"""Not Lovin' It"": McDonald's Slashes Pay Closes Offices, Layoffs Workers  https://t.co/1HuniCNDHF",[]
559,"Political Junkie, Music Lover, Citizen Journalist ____ ____

#GOD #Republican #Deplorable #SchoolChoice #Veterans  #2A #SaveAmerica #UltraMAGA","South Florida, USA",1109,10844,22487,10,"General Motors (@GM) announced that about 5,000 salaried workers had accepted the company’s buyout offers, which the automaker says is enough to avoid layoffs at this time. https://t.co/QepBByHhOp",[]
560,seeks the truth beyond the matrix __,"England, United Kingdom",497,22,419,171,"https://t.co/YwmbGs3ZR5 

Stop eating McDonalds. They tried hard to debunk this. IT IS TRUE. Notice the McDonalds layoffs? Oh much more to come. THEY ARE DEMONS.",[]
561,__ Trader & Altfolio Investor | Fintech & Crypto enthusiast #libertarian #zerohedge,"San Francisco, CA",3172,2196,30089,0,"""Not Lovin' It"": McDonald's Slashes Pay Closes Offices, Layoffs Workers  https://t.co/5EyW4J7OmD",[]
562,"Freedom, Truth, #MAGA 1A 2A, down the rabbit hole... #FREEDOM Patriot ____ #Trump #AmericaFirst, wife's account @jack nuked my account 4 spk TRUTH, OBX, N.C.","OBX, NC",3046,1264,35941,171,"https://t.co/YwmbGs3ZR5 

Stop eating McDonalds. They tried hard to debunk this. IT IS TRUE. Notice the McDonalds layoffs? Oh much more to come. THEY ARE DEMONS.",[]
563,Tired American Navy Vet DT 86 to 91. USS Austin LPD4 last duty station. Also a USAFR VET Security Police.,,870,744,87097,171,"https://t.co/YwmbGs3ZR5 

Stop eating McDonalds. They tried hard to debunk this. IT IS TRUE. Notice the McDonalds layoffs? Oh much more to come. THEY ARE DEMONS.",[]
564,News and more  / Medien Radar,deutscher Sprachraum,164,475,249816,0,"Welcome to the era of remote #layoffs, where bosses would rather #fire you from your living room than in-person https://t.co/cibGp9I2gF","['layoffs', 'fire']"
565,Singer/Songwriter/Producer/Photographer/Artist from NYC. World Traveler.     :)   https://t.co/TwbAKhwENW https://t.co/o5kvmujULj,New York,34803,36750,225790,0,Google News - https://t.co/exjih28fiW,[]
566,"Linked to WCPDCD,(EU) Climate (Pact) Ambassador (volunteer)
RT is not endorsement
Fundamental Rights Postversa
Whatsapp +32499357495 
denktankcarmenta@gmail.com","Diksmuide, België",34481,31263,2235307,0,Andy Vermaut shares:Why massive layoffs happened around the world this year https://t.co/SAN8pcXyFk Thank you. https://t.co/0mdZ8JRm7E,[]
567,"Eat. Drink.
Game. Repeat.
____________",Sunniest window sill in Sydney,1422,1163,70942,6,"So far this year, tech companies have laid off roughly 170,000 people around the world. But the tech industry is not the only industry facing massive job cuts. #layoffs #economy #cgtnamerica https://t.co/TmHSFDJRcI",[]
568,________ I love Jesus Christ .I love my Country. I love President Trump. I support President Trump__. I follow back all supporters!NRA Member#AllLivesMatter,,1851,1757,68648,171,"https://t.co/YwmbGs3ZR5 

Stop eating McDonalds. They tried hard to debunk this. IT IS TRUE. Notice the McDonalds layoffs? Oh much more to come. THEY ARE DEMONS.",[]
569,I love America and I am a patriot.  The Truth will set you Free!!,,426,270,17276,171,"https://t.co/YwmbGs3ZR5 

Stop eating McDonalds. They tried hard to debunk this. IT IS TRUE. Notice the McDonalds layoffs? Oh much more to come. THEY ARE DEMONS.",[]
570,"Soy cuerdo y a veces loco, y amo así la vida y tomo de todo un poco. Me gustan las mujeres, me gusta el vino, y si tengo que olvidarlas, bebo y olvido.",,2554,1236,550508,0,"""Not Lovin' It"": McDonald's Slashes Pay Closes Offices, Layoffs Workers https://t.co/rov2GhmJRb via @zerohedge https://t.co/m9ukNKZ92j",[]
571,#NewsAggregation Service for #Breaking #News from multiple right-leaning sources. Also at https://t.co/vXStibEY9k,"Atlanta, GA",69,1002,80139,0,"""Not Lovin' It"": McDonald's Slashes Pay Closes Offices, Layoffs Workers https://t.co/gudxDyEaOO",[]
572,Real-time #zerohedge update from https://t.co/sol0f4jmin,,1,1831,43397,0,"""Not Lovin' It"": McDonald's Slashes Pay Closes Offices, Layoffs Workers https://t.co/OaZlyCm1TA #zerohedge",['zerohedge']
573,Client Relations Director @StructureRes Co-Founder @Edge_IR #CloudComputing #Cloud #Edge #EdgeComputing #DataCenter #IoT #5G #AI #IIoT,"Miami, FL",893,1640,129773,0,"Data Center News Roundup: DCW Keynotes, Vodafone Layoffs - Data Center Knowledge https://t.co/LvuOn7XHdu",[]
574,,,474,142,24382,13,"The number of Americans seeking unemployment aid was higher over the past few months than the government had initially reported, reflecting a modest rise in #Layoffs as the economy has slowed in the face of higher interest rates. https://t.co/3jfZ760vok",[]
575,Not all change is progress. Value & oil stonkser. Baron/ess. Liker of old & simple things. All we ever asked was to be left alone. I don't care for cities.,In The Woods (Really),167,63,3440,153,"""Not Lovin' It"": McDonald's Slashes Pay Closes Offices, Layoffs Workers  https://t.co/1HuniCNDHF",[]
576,,"Medellín, Colombia",1657,114,6486,1,"@MyGolfSpy @BKoepka @Golfweek_Dusek Good time to remind:
The (often criticized) Nike equipment division had worked their asses off, to eventually become truly world class, right around 2016.

W/ Tiger on the shelf &amp; Brooks yet to win majors. JDay’s contract BROKE the back of Nike Golf. Massive layoffs followed. 1/2",[]
577,@Fexols PSN:Compromises,"Colorado, USA",157,356,7073,171,"https://t.co/YwmbGs3ZR5 

Stop eating McDonalds. They tried hard to debunk this. IT IS TRUE. Notice the McDonalds layoffs? Oh much more to come. THEY ARE DEMONS.",[]
578,,,320,160,206,171,"https://t.co/YwmbGs3ZR5 

Stop eating McDonalds. They tried hard to debunk this. IT IS TRUE. Notice the McDonalds layoffs? Oh much more to come. THEY ARE DEMONS.",[]
579,GOD -FAITH -COUNTRY -PROLIFE-VETS- BACKTHEBLUE -FIGHT FOR THE CHILDREN-AMERICA FIRST! NO DM'S!! IFB!,USA,11202,11274,294490,4,"What Happens When You Raise Minimum Wage??
""Bada Ba Ba Bah!! Lay Off's"" Not Lovin It!!.
https://t.co/xZH9WQhchJ",[]
580,"I never thought wanting a sovereign nation with borders, laws being enforced, secure elections, freedom and liberties for all - would be considered EXTREME...",,4985,4533,16460,1,"@DavidMusiker Strong jobs report?? 
The total number was down.
Manufacturing jobs declined. 
Many layoffs occuring. 

Inflation continues greatly outpacing wage increases. 

NOT a strong jobs report.",[]
